관측소명:완도
위도:34.315556
경도:126.759722
관측시간	조위(cm)	수온(℃)	염분(PSU)	유의파고(m)	유의파주기(sec)	최대파고(m)	최대파주기(sec)	풍속(m/s)	풍향(16points)	풍향(deg)	기온(℃)	기압(hPa)	시정(m)	
2021-01-23 15:38:00	230	8.80	33.20	-	-	-	-	2.7	북	4	9.7	1013.3	-	
2021-01-23 15:39:00	230	8.80	33.20	-	-	-	-	2.9	북	9	9.7	1013.3	-	
2021-01-23 15:40:00	230	8.80	33.20	-	-	-	-	3.0	북	11	9.7	1013.3	-	
2021-01-23 15:41:00	230	8.80	33.20	-	-	-	-	3.5	북북동	13	9.8	1013.3	-	
2021-01-23 15:42:00	230	8.80	33.20	-	-	-	-	3.1	북북동	13	9.7	1013.3	-	
2021-01-23 15:43:00	230	8.80	33.20	-	-	-	-	3.1	북북동	14	9.8	1013.3	-	
2021-01-23 15:44:00	230	8.80	33.20	-	-	-	-	3.1	북북동	14	9.8	1013.3	-	
2021-01-23 15:45:00	230	8.80	33.20	-	-	-	-	2.4	북북동	21	9.8	1013.3	-	
2021-01-23 15:46:00	229	8.80	33.20	-	-	-	-	2.0	북북동	19	9.8	1013.3	-	
2021-01-23 15:47:00	229	8.80	33.20	-	-	-	-	2.1	북북동	18	9.7	1013.3	-	
2021-01-23 15:48:00	229	8.80	33.20	-	-	-	-	2.8	북북동	14	9.8	1013.3	-	
2021-01-23 15:49:00	229	8.80	33.20	-	-	-	-	3.0	북북동	14	9.8	1013.3	-	
2021-01-23 15:50:00	229	8.80	33.20	-	-	-	-	1.9	북북동	20	9.8	1013.3	-	
2021-01-23 15:51:00	229	8.80	33.20	-	-	-	-	1.8	북북동	25	9.8	1013.3	-	
2021-01-23 15:52:00	229	8.80	33.20	-	-	-	-	2.0	북북동	25	9.8	1013.3	-	
2021-01-23 15:53:00	229	8.80	33.20	-	-	-	-	2.4	북북동	28	9.8	1013.3	-	
2021-01-23 15:54:00	229	8.80	33.20	-	-	-	-	2.4	북북동	32	9.8	1013.3	-	
2021-01-23 15:55:00	228	8.80	33.20	-	-	-	-	1.8	북북동	19	9.7	1013.3	-	
2021-01-23 15:56:00	228	8.80	33.20	-	-	-	-	2.0	북북동	21	9.8	1013.3	-	
2021-01-23 15:57:00	229	8.80	33.20	-	-	-	-	2.7	북북동	25	9.7	1013.3	-	
2021-01-23 15:58:00	229	8.80	33.20	-	-	-	-	2.0	북북동	16	9.7	1013.3	-	
2021-01-23 15:59:00	231	8.80	33.20	-	-	-	-	2.5	북북동	21	9.7	1013.3	-	
2021-01-23 16:00:00	231	8.80	33.20	-	-	-	-	2.1	북북동	19	9.7	1013.3	-	
2021-01-23 16:01:00	232	8.80	33.20	-	-	-	-	1.5	북북동	19	9.7	1013.3	-	
2021-01-23 16:02:00	232	8.80	33.20	-	-	-	-	2.0	북북동	18	9.7	1013.3	-	
2021-01-23 16:03:00	234	8.80	33.20	-	-	-	-	2.1	북북동	22	9.7	1013.3	-	
2021-01-23 16:04:00	235	8.80	33.20	-	-	-	-	2.4	북북동	25	9.7	1013.3	-	
2021-01-23 16:05:00	235	8.80	33.20	-	-	-	-	2.5	북북동	28	9.7	1013.3	-	
2021-01-23 16:06:00	236	8.80	33.20	-	-	-	-	2.2	북북동	33	9.8	1013.3	-	
2021-01-23 16:07:00	237	8.80	33.20	-	-	-	-	1.9	북북동	29	9.8	1013.3	-	
2021-01-23 16:08:00	238	8.80	33.20	-	-	-	-	2.4	북북동	26	9.8	1013.5	-	
2021-01-23 16:09:00	238	8.80	33.20	-	-	-	-	2.5	북북동	28	9.8	1013.5	-	
2021-01-23 16:10:00	238	8.80	33.20	-	-	-	-	2.2	북북동	21	9.8	1013.5	-	
2021-01-23 16:11:00	239	8.80	33.20	-	-	-	-	2.0	북	9	9.8	1013.5	-	
2021-01-23 16:12:00	239	8.80	33.20	-	-	-	-	1.4	북	11	9.8	1013.5	-	
2021-01-23 16:13:00	238	8.80	33.20	-	-	-	-	2.5	북북동	29	9.7	1013.5	-	
2021-01-23 16:14:00	239	8.80	33.20	-	-	-	-	1.7	북북동	16	9.8	1013.5	-	
2021-01-23 16:15:00	239	8.80	33.20	-	-	-	-	2.1	북북동	29	9.8	1013.5	-	
2021-01-23 16:16:00	238	8.80	33.20	-	-	-	-	2.9	북동	40	9.9	1013.5	-	
2021-01-23 16:17:00	238	8.80	33.20	-	-	-	-	2.8	북북동	34	9.9	1013.3	-	
2021-01-23 16:18:00	238	8.80	33.20	-	-	-	-	2.4	북동	42	10.0	1013.5	-	
2021-01-23 16:19:00	238	8.80	33.20	-	-	-	-	2.8	북북동	30	9.9	1013.3	-	
2021-01-23 16:20:00	238	8.80	33.20	-	-	-	-	3.4	북북동	32	10.0	1013.5	-	
2021-01-23 16:21:00	239	8.80	33.20	-	-	-	-	3.8	북동	46	10.0	1013.5	-	
2021-01-23 16:22:00	239	8.80	33.20	-	-	-	-	3.7	북동	35	10.0	1013.5	-	
2021-01-23 16:23:00	239	8.80	33.20	-	-	-	-	3.8	북북동	29	10.0	1013.5	-	
2021-01-23 16:24:00	239	8.80	33.20	-	-	-	-	3.1	북북동	23	10.0	1013.5	-	
2021-01-23 16:25:00	239	8.80	33.20	-	-	-	-	3.4	북북동	33	10.1	1013.5	-	
2021-01-23 16:26:00	239	8.80	33.20	-	-	-	-	3.6	북동	41	10.1	1013.5	-	
2021-01-23 16:27:00	240	8.80	33.20	-	-	-	-	2.8	북동	49	10.1	1013.5	-	
2021-01-23 16:28:00	240	8.80	33.20	-	-	-	-	3.8	북북동	27	10.1	1013.6	-	
2021-01-23 16:29:00	241	8.80	33.20	-	-	-	-	3.2	북북동	17	10.1	1013.6	-	
2021-01-23 16:30:00	241	8.80	33.20	-	-	-	-	3.1	북북동	22	10.1	1013.6	-	
2021-01-23 16:31:00	241	8.80	33.20	-	-	-	-	3.6	북동	39	10.1	1013.6	-	
2021-01-23 16:32:00	242	8.80	33.20	-	-	-	-	3.4	북북동	29	10.1	1013.6	-	
2021-01-23 16:33:00	243	8.80	33.20	-	-	-	-	2.9	북북동	24	10.1	1013.6	-	
2021-01-23 16:34:00	242	8.80	33.20	-	-	-	-	3.1	북북동	20	10.1	1013.8	-	
2021-01-23 16:35:00	242	8.80	33.30	-	-	-	-	2.8	북북동	22	10.1	1013.8	-	
2021-01-23 16:36:00	243	8.80	33.20	-	-	-	-	3.4	북북동	25	10.0	1013.8	-	
2021-01-23 16:37:00	243	8.80	33.20	-	-	-	-	2.7	북북동	21	10.0	1013.8	-	
2021-01-23 16:38:00	243	8.80	33.20	-	-	-	-	3.3	북북동	21	10.1	1013.8	-	
2021-01-23 16:39:00	243	8.80	33.20	-	-	-	-	3.0	북북동	19	10.1	1013.8	-	
2021-01-23 16:40:00	243	8.80	33.20	-	-	-	-	3.8	북북동	23	10.1	1013.8	-	
2021-01-23 16:41:00	243	8.80	33.20	-	-	-	-	3.9	북북동	22	10.1	1013.8	-	
2021-01-23 16:42:00	243	8.80	33.20	-	-	-	-	2.8	북북동	19	10.0	1013.8	-	
2021-01-23 16:43:00	243	8.80	33.20	-	-	-	-	3.4	북북동	27	10.0	1013.8	-	
2021-01-23 16:44:00	243	8.80	33.30	-	-	-	-	3.5	북북동	21	10.0	1013.8	-	
2021-01-23 16:45:00	243	8.80	33.30	-	-	-	-	2.6	북북동	17	10.0	1013.8	-	
2021-01-23 16:46:00	244	8.80	33.20	-	-	-	-	2.4	북북동	15	10.0	1013.8	-	
2021-01-23 16:47:00	244	8.80	33.20	-	-	-	-	3.5	북북동	23	10.0	1013.9	-	
2021-01-23 16:48:00	245	8.80	33.20	-	-	-	-	2.7	북북동	18	9.9	1013.9	-	
2021-01-23 16:49:00	246	8.80	33.30	-	-	-	-	2.8	북북동	19	9.9	1013.9	-	
2021-01-23 16:50:00	246	8.80	33.30	-	-	-	-	3.4	북북동	24	9.9	1013.9	-	
2021-01-23 16:51:00	246	8.80	33.20	-	-	-	-	2.7	북북동	19	9.9	1013.9	-	
2021-01-23 16:52:00	246	8.80	33.20	-	-	-	-	3.0	북북동	21	9.8	1013.9	-	
2021-01-23 16:53:00	246	8.80	33.20	-	-	-	-	2.6	북북동	15	9.8	1013.9	-	
2021-01-23 16:54:00	246	8.80	33.20	-	-	-	-	2.4	북북동	17	9.8	1013.9	-	
2021-01-23 16:55:00	246	8.80	33.20	-	-	-	-	2.4	북	7	9.8	1013.9	-	
2021-01-23 16:56:00	247	8.80	33.30	-	-	-	-	2.0	북	10	9.8	1013.9	-	
2021-01-23 16:57:00	247	8.80	33.20	-	-	-	-	1.7	북	5	9.8	1013.9	-	
2021-01-23 16:58:00	247	8.80	33.20	-	-	-	-	1.9	북북동	15	9.7	1013.9	-	
2021-01-23 16:59:00	247	8.80	33.20	-	-	-	-	1.9	북북동	17	9.7	1013.9	-	
2021-01-23 17:00:00	247	8.80	33.30	-	-	-	-	1.6	북북동	13	9.7	1013.9	-	
2021-01-23 17:01:00	248	8.80	33.20	-	-	-	-	2.0	북	11	9.7	1013.9	-	
2021-01-23 17:02:00	248	8.80	33.20	-	-	-	-	1.8	북북동	14	9.7	1013.9	-	
2021-01-23 17:03:00	249	8.80	33.20	-	-	-	-	1.8	북북동	20	9.6	1013.9	-	
2021-01-23 17:04:00	250	8.80	33.20	-	-	-	-	2.0	북북동	18	9.7	1013.9	-	
2021-01-23 17:05:00	250	8.80	33.30	-	-	-	-	2.4	북북동	16	9.7	1013.9	-	
2021-01-23 17:06:00	251	8.80	33.30	-	-	-	-	3.2	북북동	24	9.7	1013.9	-	
2021-01-23 17:07:00	250	8.80	33.20	-	-	-	-	3.1	북북동	24	9.8	1013.9	-	
2021-01-23 17:08:00	250	8.80	33.30	-	-	-	-	2.6	북북동	30	9.7	1013.9	-	
2021-01-23 17:09:00	250	8.80	33.30	-	-	-	-	2.6	북동	36	9.8	1013.9	-	
2021-01-23 17:10:00	250	8.80	33.30	-	-	-	-	2.8	북북동	32	9.9	1013.9	-	
2021-01-23 17:11:00	250	8.80	33.30	-	-	-	-	2.6	북북동	31	9.8	1013.9	-	
2021-01-23 17:12:00	249	8.80	33.30	-	-	-	-	2.7	북북동	29	9.8	1013.9	-	
2021-01-23 17:13:00	249	8.80	33.30	-	-	-	-	2.7	북북동	29	9.8	1013.9	-	
2021-01-23 17:14:00	249	8.90	33.20	-	-	-	-	2.2	북북동	33	9.9	1013.9	-	
2021-01-23 17:15:00	248	8.90	33.20	-	-	-	-	2.4	북동	34	9.9	1013.9	-	
2021-01-23 17:16:00	248	8.90	33.20	-	-	-	-	2.9	북북동	26	9.9	1013.9	-	
2021-01-23 17:17:00	249	8.90	33.20	-	-	-	-	3.0	북북동	27	9.9	1013.9	-	
2021-01-23 17:18:00	249	8.90	33.20	-	-	-	-	3.2	북북동	25	9.9	1014.1	-	
2021-01-23 17:19:00	250	8.90	33.20	-	-	-	-	3.3	북동	34	10.0	1013.9	-	
2021-01-23 17:20:00	249	8.90	33.20	-	-	-	-	3.8	북북동	28	10.0	1014.1	-	
2021-01-23 17:21:00	249	8.90	33.20	-	-	-	-	2.6	북북동	29	10.0	1014.1	-	
2021-01-23 17:22:00	250	8.90	33.20	-	-	-	-	3.2	북북동	31	10.1	1014.1	-	
2021-01-23 17:23:00	249	8.90	33.20	-	-	-	-	3.3	북북동	28	10.1	1014.1	-	
2021-01-23 17:24:00	251	8.90	33.20	-	-	-	-	3.1	북북동	34	10.1	1014.1	-	
2021-01-23 17:25:00	251	8.90	33.20	-	-	-	-	3.0	북동	35	10.2	1014.1	-	
2021-01-23 17:26:00	251	8.90	33.20	-	-	-	-	3.0	북동	45	10.2	1014.3	-	
2021-01-23 17:27:00	251	8.90	33.20	-	-	-	-	2.6	북동	40	10.2	1014.1	-	
2021-01-23 17:28:00	253	8.90	33.20	-	-	-	-	3.4	북동	45	10.3	1014.1	-	
2021-01-23 17:29:00	253	8.90	33.20	-	-	-	-	3.1	북동	37	10.3	1014.1	-	
2021-01-23 17:30:00	254	8.90	33.20	-	-	-	-	2.7	북북동	34	10.3	1014.3	-	
2021-01-23 17:31:00	254	8.90	33.20	-	-	-	-	3.7	북북동	30	10.2	1014.3	-	
2021-01-23 17:32:00	255	8.90	33.20	-	-	-	-	3.4	북북동	28	10.2	1014.1	-	
2021-01-23 17:33:00	256	8.90	33.20	-	-	-	-	3.1	북북동	31	10.2	1014.1	-	
2021-01-23 17:34:00	258	8.90	33.20	-	-	-	-	3.4	북북동	26	10.2	1014.3	-	
2021-01-23 17:35:00	258	8.90	33.20	-	-	-	-	2.9	북동	44	10.3	1014.3	-	
2021-01-23 17:36:00	258	8.90	33.20	-	-	-	-	2.4	북동	34	10.3	1014.3	-	
2021-01-23 17:37:00	258	8.90	33.20	-	-	-	-	3.4	북북동	26	10.3	1014.3	-	
2021-01-23 17:38:00	257	8.90	33.20	-	-	-	-	3.3	북북동	31	10.3	1014.3	-	
2021-01-23 17:39:00	255	8.90	33.20	-	-	-	-	3.4	북동	40	10.3	1014.3	-	
2021-01-23 17:40:00	254	8.90	33.20	-	-	-	-	2.8	북동	37	10.3	1014.3	-	
2021-01-23 17:41:00	254	8.90	33.20	-	-	-	-	3.0	북동	37	10.3	1014.3	-	
2021-01-23 17:42:00	254	8.90	33.20	-	-	-	-	3.6	북북동	20	10.2	1014.3	-	
2021-01-23 17:43:00	253	8.90	33.20	-	-	-	-	3.3	북북동	25	10.3	1014.4	-	
2021-01-23 17:44:00	253	8.90	33.20	-	-	-	-	3.4	북동	47	10.3	1014.4	-	
2021-01-23 17:45:00	254	8.90	33.20	-	-	-	-	3.1	북동	41	10.3	1014.4	-	
2021-01-23 17:46:00	254	8.90	33.20	-	-	-	-	3.6	북동	38	10.4	1014.4	-	
2021-01-23 17:47:00	254	8.90	33.20	-	-	-	-	3.7	북동	51	10.4	1014.4	-	
2021-01-23 17:48:00	254	8.90	33.20	-	-	-	-	4.3	북동	43	10.4	1014.4	-	
2021-01-23 17:49:00	256	8.90	33.20	-	-	-	-	3.8	북북동	21	10.3	1014.4	-	
2021-01-23 17:50:00	257	8.90	33.20	-	-	-	-	3.5	북북동	26	10.3	1014.6	-	
2021-01-23 17:51:00	257	8.90	33.20	-	-	-	-	2.7	북북동	27	10.3	1014.6	-	
2021-01-23 17:52:00	257	8.90	33.20	-	-	-	-	3.4	북동	38	10.3	1014.6	-	
2021-01-23 17:53:00	257	8.90	33.20	-	-	-	-	3.0	북동	39	10.3	1014.6	-	
2021-01-23 17:54:00	256	8.90	33.20	-	-	-	-	3.9	북동	44	10.3	1014.6	-	
2021-01-23 17:55:00	256	8.90	33.20	-	-	-	-	4.1	북동	48	10.4	1014.6	-	
2021-01-23 17:56:00	256	8.90	33.20	-	-	-	-	3.5	북동	43	10.4	1014.8	-	
2021-01-23 17:57:00	256	8.90	33.20	-	-	-	-	2.8	북동	45	10.4	1014.8	-	
2021-01-23 17:58:00	255	8.90	33.20	-	-	-	-	3.3	북동	49	10.4	1014.8	-	
2021-01-23 17:59:00	255	8.90	33.20	-	-	-	-	2.2	북동	39	10.4	1014.8	-	
2021-01-23 18:00:00	256	8.90	33.20	-	-	-	-	2.9	북북동	24	10.3	1014.6	-	
2021-01-23 18:01:00	256	8.90	33.20	-	-	-	-	3.0	북북동	32	10.3	1014.8	-	
2021-01-23 18:02:00	256	8.90	33.20	-	-	-	-	2.8	북북동	28	10.3	1014.8	-	
2021-01-23 18:03:00	256	8.90	33.20	-	-	-	-	2.6	북북동	33	10.3	1014.8	-	
2021-01-23 18:04:00	256	8.90	33.20	-	-	-	-	3.4	북북동	26	10.3	1014.8	-	
2021-01-23 18:05:00	256	8.90	33.20	-	-	-	-	2.7	북북동	33	10.3	1014.8	-	
2021-01-23 18:06:00	256	8.90	33.20	-	-	-	-	3.0	북북동	31	10.2	1014.8	-	
2021-01-23 18:07:00	256	8.90	33.20	-	-	-	-	2.2	북동	36	10.2	1014.8	-	
2021-01-23 18:08:00	256	8.90	33.20	-	-	-	-	2.4	북동	36	10.2	1014.8	-	
2021-01-23 18:09:00	255	8.90	33.20	-	-	-	-	2.7	북북동	26	10.2	1014.8	-	
2021-01-23 18:10:00	254	8.90	33.20	-	-	-	-	3.0	북북동	31	10.2	1014.8	-	
2021-01-23 18:11:00	254	8.90	33.20	-	-	-	-	2.6	북북동	26	10.1	1014.8	-	
2021-01-23 18:12:00	254	8.90	33.20	-	-	-	-	3.2	북북동	28	10.1	1014.8	-	
2021-01-23 18:13:00	254	8.90	33.20	-	-	-	-	3.7	북북동	32	10.1	1014.8	-	
2021-01-23 18:14:00	255	8.90	33.20	-	-	-	-	3.2	북북동	30	10.2	1014.8	-	
2021-01-23 18:15:00	256	8.90	33.20	-	-	-	-	3.7	북동	51	10.3	1014.9	-	
2021-01-23 18:16:00	256	8.90	33.20	-	-	-	-	3.4	북동	46	10.3	1014.8	-	
2021-01-23 18:17:00	256	8.90	33.20	-	-	-	-	3.4	북동	35	10.3	1014.9	-	
2021-01-23 18:18:00	256	8.90	33.20	-	-	-	-	3.1	북동	37	10.4	1014.9	-	
2021-01-23 18:19:00	257	8.90	33.20	-	-	-	-	3.2	북동	37	10.4	1014.9	-	
2021-01-23 18:20:00	257	8.90	33.20	-	-	-	-	2.8	북동	37	10.3	1014.9	-	
2021-01-23 18:21:00	257	8.90	33.20	-	-	-	-	3.6	북동	34	10.3	1014.9	-	
2021-01-23 18:22:00	257	8.90	33.20	-	-	-	-	3.2	북북동	33	10.3	1014.9	-	
2021-01-23 18:23:00	257	8.90	33.20	-	-	-	-	3.6	북북동	29	10.3	1014.9	-	
2021-01-23 18:24:00	256	8.90	33.20	-	-	-	-	3.1	북북동	23	10.2	1014.9	-	
2021-01-23 18:25:00	254	8.90	33.20	-	-	-	-	2.7	북북동	19	10.1	1015.1	-	
2021-01-23 18:26:00	254	8.90	33.20	-	-	-	-	3.1	북북동	20	10.1	1015.1	-	
2021-01-23 18:27:00	254	8.90	33.20	-	-	-	-	3.4	북북동	27	10.1	1015.1	-	
2021-01-23 18:28:00	254	8.90	33.20	-	-	-	-	2.9	북북동	23	10.0	1015.1	-	
2021-01-23 18:29:00	254	8.90	33.20	-	-	-	-	3.1	북북동	25	10.0	1015.1	-	
2021-01-23 18:30:00	254	8.90	33.20	-	-	-	-	3.0	북북동	28	10.0	1015.1	-	
2021-01-23 18:31:00	254	8.90	33.20	-	-	-	-	3.4	북북동	30	10.0	1015.1	-	
2021-01-23 18:32:00	254	8.90	33.20	-	-	-	-	3.4	북북동	29	10.0	1015.1	-	
2021-01-23 18:33:00	254	8.90	33.20	-	-	-	-	3.1	북북동	27	10.1	1015.2	-	
2021-01-23 18:34:00	254	8.90	33.20	-	-	-	-	3.1	북동	37	10.1	1015.2	-	
2021-01-23 18:35:00	254	8.90	33.20	-	-	-	-	2.7	북북동	23	10.0	1015.2	-	
2021-01-23 18:36:00	254	8.90	33.20	-	-	-	-	2.7	북북동	21	10.0	1015.2	-	
2021-01-23 18:37:00	254	8.90	33.20	-	-	-	-	2.8	북북동	25	10.0	1015.2	-	
2021-01-23 18:38:00	254	8.90	33.20	-	-	-	-	3.1	북북동	28	10.1	1015.4	-	
2021-01-23 18:39:00	255	8.90	33.20	-	-	-	-	2.7	북북동	12	10.0	1015.4	-	
2021-01-23 18:40:00	255	8.90	33.20	-	-	-	-	3.2	북북동	23	10.0	1015.4	-	
2021-01-23 18:41:00	255	8.90	33.20	-	-	-	-	2.8	북북동	14	10.0	1015.4	-	
2021-01-23 18:42:00	255	8.90	33.20	-	-	-	-	3.2	북북동	14	9.9	1015.4	-	
2021-01-23 18:43:00	255	8.90	33.20	-	-	-	-	3.3	북북동	20	10.0	1015.4	-	
2021-01-23 18:44:00	255	8.90	33.20	-	-	-	-	3.4	북북동	24	9.9	1015.4	-	
2021-01-23 18:45:00	256	8.90	33.20	-	-	-	-	2.8	북북동	23	9.9	1015.2	-	
2021-01-23 18:46:00	257	8.90	33.20	-	-	-	-	2.8	북북동	21	9.9	1015.2	-	
2021-01-23 18:47:00	257	8.90	33.20	-	-	-	-	2.9	북북동	21	9.8	1015.2	-	
2021-01-23 18:48:00	257	8.90	33.20	-	-	-	-	3.4	북북동	19	9.8	1015.2	-	
2021-01-23 18:49:00	257	8.90	33.20	-	-	-	-	3.2	북북동	25	9.8	1015.2	-	
2021-01-23 18:50:00	255	8.90	33.20	-	-	-	-	4.6	북북동	25	9.9	1015.2	-	
2021-01-23 18:51:00	255	8.90	33.20	-	-	-	-	3.7	북북동	19	9.9	1015.2	-	
2021-01-23 18:52:00	255	8.90	33.20	-	-	-	-	3.9	북북동	25	9.9	1015.4	-	
2021-01-23 18:53:00	255	8.90	33.20	-	-	-	-	4.1	북북동	27	9.9	1015.4	-	
2021-01-23 18:54:00	253	8.90	33.20	-	-	-	-	3.4	북북동	26	9.9	1015.4	-	
2021-01-23 18:55:00	251	8.90	33.20	-	-	-	-	3.4	북북동	19	9.9	1015.4	-	
2021-01-23 18:56:00	250	8.90	33.20	-	-	-	-	3.1	북북동	20	9.9	1015.6	-	
2021-01-23 18:57:00	250	8.90	33.20	-	-	-	-	3.2	북북동	23	9.9	1015.6	-	
2021-01-23 18:58:00	250	8.90	33.20	-	-	-	-	3.1	북북동	17	9.8	1015.6	-	
2021-01-23 18:59:00	248	8.90	33.20	-	-	-	-	3.3	북북동	21	9.9	1015.6	-	
2021-01-23 19:00:00	248	8.90	33.20	-	-	-	-	3.0	북북동	27	9.9	1015.6	-	
2021-01-23 19:01:00	249	8.90	33.20	-	-	-	-	3.3	북북동	26	9.9	1015.6	-	
2021-01-23 19:02:00	249	8.90	33.20	-	-	-	-	3.4	북북동	26	9.9	1015.6	-	
2021-01-23 19:03:00	249	8.90	33.20	-	-	-	-	3.6	북북동	23	9.9	1015.6	-	
2021-01-23 19:04:00	250	8.90	33.20	-	-	-	-	3.2	북북동	29	9.9	1015.6	-	
2021-01-23 19:05:00	251	8.90	33.20	-	-	-	-	2.7	북북동	19	9.9	1015.7	-	
2021-01-23 19:06:00	251	8.90	33.20	-	-	-	-	2.9	북북동	24	9.9	1015.6	-	
2021-01-23 19:07:00	251	8.90	33.20	-	-	-	-	3.6	북북동	33	9.9	1015.7	-	
2021-01-23 19:08:00	252	8.90	33.20	-	-	-	-	3.1	북북동	21	9.9	1015.6	-	
2021-01-23 19:09:00	253	8.90	33.20	-	-	-	-	3.5	북북동	32	9.9	1015.6	-	
2021-01-23 19:10:00	253	8.90	33.20	-	-	-	-	4.3	북북동	27	9.9	1015.6	-	
2021-01-23 19:11:00	254	8.90	33.20	-	-	-	-	3.2	북북동	31	9.9	1015.7	-	
2021-01-23 19:12:00	254	8.90	33.20	-	-	-	-	3.6	북북동	30	9.9	1015.7	-	
2021-01-23 19:13:00	255	8.90	33.20	-	-	-	-	3.0	북북동	32	9.9	1015.7	-	
2021-01-23 19:14:00	256	8.90	33.20	-	-	-	-	3.1	북동	39	9.9	1015.7	-	
2021-01-23 19:15:00	255	8.90	33.20	-	-	-	-	2.3	북동	43	9.9	1015.7	-	
2021-01-23 19:16:00	254	8.90	33.20	-	-	-	-	4.1	북북동	27	9.9	1015.7	-	
2021-01-23 19:17:00	254	8.90	33.20	-	-	-	-	3.7	북북동	28	9.9	1015.7	-	
2021-01-23 19:18:00	254	8.90	33.20	-	-	-	-	3.4	북북동	26	9.9	1015.7	-	
2021-01-23 19:19:00	252	8.90	33.20	-	-	-	-	3.2	북북동	22	9.8	1015.7	-	
2021-01-23 19:20:00	252	8.90	33.20	-	-	-	-	3.4	북북동	25	9.8	1015.7	-	
2021-01-23 19:21:00	249	8.90	33.20	-	-	-	-	3.5	북북동	23	9.8	1015.7	-	
2021-01-23 19:22:00	249	8.90	33.20	-	-	-	-	3.4	북북동	26	9.8	1015.7	-	
2021-01-23 19:23:00	248	8.90	33.20	-	-	-	-	2.7	북동	36	9.8	1015.7	-	
2021-01-23 19:24:00	248	8.90	33.20	-	-	-	-	4.1	북북동	33	9.8	1015.7	-	
2021-01-23 19:25:00	246	8.90	33.20	-	-	-	-	3.7	북북동	33	9.9	1015.7	-	
2021-01-23 19:26:00	244	8.90	33.20	-	-	-	-	3.6	북북동	22	9.8	1015.7	-	
2021-01-23 19:27:00	244	8.90	33.20	-	-	-	-	3.7	북북동	27	9.8	1015.7	-	
2021-01-23 19:28:00	244	8.90	33.20	-	-	-	-	4.3	북북동	33	9.8	1015.7	-	
2021-01-23 19:29:00	244	8.90	33.20	-	-	-	-	4.1	북북동	32	9.8	1015.7	-	
2021-01-23 19:30:00	244	8.90	33.20	-	-	-	-	2.9	북북동	34	9.8	1015.7	-	
2021-01-23 19:31:00	244	8.90	33.20	-	-	-	-	3.9	북북동	31	9.8	1015.7	-	
2021-01-23 19:32:00	244	8.90	33.20	-	-	-	-	4.5	북북동	28	9.8	1015.9	-	
2021-01-23 19:33:00	244	8.90	33.20	-	-	-	-	3.3	북동	34	9.8	1015.9	-	
2021-01-23 19:34:00	244	8.90	33.20	-	-	-	-	3.1	북북동	33	9.8	1015.9	-	
2021-01-23 19:35:00	245	8.90	33.20	-	-	-	-	4.3	북북동	30	9.9	1015.9	-	
2021-01-23 19:36:00	245	8.90	33.20	-	-	-	-	3.1	북동	36	9.9	1015.9	-	
2021-01-23 19:37:00	245	8.90	33.20	-	-	-	-	3.4	북동	36	9.9	1015.9	-	
2021-01-23 19:38:00	245	8.90	33.20	-	-	-	-	3.1	북동	45	9.9	1015.9	-	
2021-01-23 19:39:00	245	8.90	33.20	-	-	-	-	3.6	북북동	29	9.9	1015.9	-	
2021-01-23 19:40:00	245	8.90	33.20	-	-	-	-	4.5	북동	47	9.9	1015.9	-	
2021-01-23 19:41:00	245	8.90	33.20	-	-	-	-	3.7	북북동	33	9.9	1015.9	-	
2021-01-23 19:42:00	245	8.90	33.20	-	-	-	-	4.5	북북동	27	9.9	1016.1	-	
2021-01-23 19:43:00	245	8.90	33.20	-	-	-	-	4.0	북북동	22	9.9	1016.1	-	
2021-01-23 19:44:00	246	8.90	33.20	-	-	-	-	3.5	북북동	26	9.9	1016.1	-	
2021-01-23 19:45:00	246	8.90	33.20	-	-	-	-	3.4	북북동	32	9.9	1016.1	-	
2021-01-23 19:46:00	246	8.90	33.20	-	-	-	-	4.1	북북동	23	9.9	1016.1	-	
2021-01-23 19:47:00	246	8.90	33.20	-	-	-	-	3.6	북북동	21	9.9	1016.2	-	
2021-01-23 19:48:00	246	8.90	33.20	-	-	-	-	3.4	북북동	20	9.8	1016.2	-	
2021-01-23 19:49:00	246	8.90	33.20	-	-	-	-	3.4	북북동	23	9.8	1016.2	-	
2021-01-23 19:50:00	246	8.90	33.20	-	-	-	-	3.9	북북동	30	9.8	1016.2	-	
2021-01-23 19:51:00	246	8.90	33.20	-	-	-	-	3.0	북북동	27	9.8	1016.2	-	
2021-01-23 19:52:00	246	8.90	33.20	-	-	-	-	2.7	북북동	27	9.7	1016.2	-	
2021-01-23 19:53:00	246	8.90	33.20	-	-	-	-	2.8	북북동	32	9.7	1016.2	-	
2021-01-23 19:54:00	245	8.90	33.20	-	-	-	-	3.1	북북동	27	9.7	1016.2	-	
2021-01-23 19:55:00	244	8.90	33.20	-	-	-	-	3.4	북북동	31	9.7	1016.2	-	
2021-01-23 19:56:00	241	8.90	33.20	-	-	-	-	4.5	북북동	34	9.8	1016.2	-	
2021-01-23 19:57:00	241	8.90	33.20	-	-	-	-	3.7	북동	38	9.8	1016.2	-	
2021-01-23 19:58:00	241	8.90	33.20	-	-	-	-	4.5	북북동	32	9.8	1016.2	-	
2021-01-23 19:59:00	240	8.90	33.20	-	-	-	-	4.2	북북동	23	9.8	1016.2	-	
